videoId,Title,UploadDate,VideoType,Duration,DurationInS,ViewCount,LikeCount,CommentCount
XD_O33aU9wU,"FrankenSTEAK: Gluing a Filet to a Ribeye #shorts",2020-12-30,Short,29S,29,1528078,55725,657
6bXYJ4Z1Sc0,"A5 Wagyu x PURPLE Cauliflower #shorts",2020-12-28,Short,46S,46,1419601,56904,1269
HZ-bqnA5ioQ,"Grow a GLIZZY #shorts",2020-12-27,Short,47S,47,6518422,304305,5810
hXFVFkNy01o,"Bacon Stuffed BUNS Triple Smash Burger #shorts",2020-12-26,Short,50S,50,1417618,85615,1031
DNaLdMOmSWw,"SHREDDING a Wagyu Steak #shorts",2020-12-25,Short,51S,51,3378993,163311,1471
IInYY3tkshE,"PRIME RIB Laced w/ Bacon & Blue Cheese #shorts",2020-12-25,Short,55S,55,1085514,58099,1001
ROxD5KeuPTU,"Fresh EEL Sushi #shorts",2020-12-24,Short,50S,50,784354,25911,721
-4MKnJY-2hc,"VENISON Rib Roast #shorts",2020-12-22,Short,55S,55,851627,37560,803
d7aB-aTdc4c,"Black Hawk BEEF Bomb #shorts",2020-12-21,Short,56S,56,1543404,68194,1051
ja_Uw62RulA,"Root Beer Glazed RIBS x Root Beer Float #shorts",2020-12-20,Short,33S,33,485886,22357,371
Lkx2dacy-PQ,"LAMB Rack x Balsamic Blackberry Glaze #shorts",2020-12-19,Short,58S,58,567514,25103,468
hBd1FRlHczg,"Smoked SALMON x Cinnamon Roll #shorts",2020-12-15,Short,55S,55,1797486,108307,1156
eqE0ag_XYsA,"Will it Easy Bake: WAGYU A5 & Truffles #shorts",2020-12-15,Short,48S,48,800544,33826,673
xdSGOWKt_6o,"Holiday Tree. Meat Galore. #shorts",2020-12-08,Short,59S,59,1472589,46901,2073
D1SeFPWNxss,"Candied BACON: Chocolate x Sriracha #shorts",2020-12-06,Short,24S,24,397051,14932,286
ecxEdDh1GJ0,"Boneless Wings EXPOSED #shorts",2020-12-03,Short,37S,37,7240045,259002,2330
wPm6qrUuvGI,"Taco TWINKIE x Flaming Hot Mozzarella Stick #shorts",2020-11-30,Short,54S,54,1570446,62749,1098
OQ435x0Kf1s,"The TURKEY FOOTBALL #shorts",2020-11-29,Short,59S,59,2920964,180183,2026
A9tZvbzU0zs,"Will it EASY BAKE? pt2 Baby Back Ribs #shorts",2020-11-24,Short,44S,44,922360,44023,888
ya64LQKTGBs,"Will it EASY BAKE? pt1 Ribeye and Potatoes 🥩🥔  #shorts",2020-11-20,Short,55S,55,3828564,198132,2132
MWLYWOtmJVY,"The STEAK Cake 🥩 🎂 #shorts",2020-11-15,Short,52S,52,890068,39743,1340
5OLKyNq1aF0,"3 Perfect STEAK Sauces 🥩",2020-11-13,Short,53S,53,2304545,100392,1115
AqqH_AEcJ8Q,"The Pork PRETZEL 🐽 + 🥨",2020-11-10,Short,49S,49,2645743,141896,2591
IU_0YZ_Bshw,"WELLINGTON Steak Cake! Happy Birthday Gordon Ramsay & Tilly Ramsay🥩🎂🥖",2020-11-08,Short,59S,59,5819058,340270,2756
MZ5z_XEM0M8,"Prime Rib Laced With BACON 🥩🥓",2020-11-06,Short,59S,59,2288026,82350,1675
